Wall time,Step,Value
1678579949.0599027,0,0.0213620662689209
1678580510.7755125,1,0.014121746644377708
1678581095.8402858,2,0.013056828640401363
1678581712.7424245,3,0.013854293152689934
1678582355.3086574,4,0.014070472680032253
1678582968.0986726,5,0.013682878576219082
1678583587.778049,6,0.013279362581670284
1678584182.382363,7,0.013237958773970604
1678584686.943619,8,0.013105073943734169
1678585146.5140724,9,0.013040818274021149
1678585603.9462273,10,0.012617257423698902
1678586028.1844792,11,0.012438574805855751
1678586449.465673,12,0.012420129030942917
1678586872.460094,13,0.01215515285730362
1678587402.9700446,14,0.012079758569598198
1678587827.4425106,15,0.011680420488119125
1678588306.1942556,16,0.011615815572440624
1678588731.0922356,17,0.011311032809317112
1678589157.2609384,18,0.01151957456022501
1678589586.5969653,19,0.01107017695903778
1678590010.6102145,20,0.01083630882203579
1678590430.469914,21,0.010878887958824635
1678591130.8931868,22,0.010585883632302284
1678591875.8990073,23,0.010638071224093437
1678592324.2970135,24,0.010543864220380783
1678592962.7461307,25,0.010500769130885601
1678593900.0506196,26,0.010460901074111462
1678594752.5860207,27,0.01039798278361559
1678595664.6663482,28,0.010168194770812988
1678596577.785973,29,0.010029965080320835
1678597490.6814063,30,0.010018868371844292
1678598375.058452,31,0.0098850904032588
1678599291.9566476,32,0.009756350889801979
1678600159.8709662,33,0.00950611848384142
1678600990.1413987,34,0.009565130807459354
1678601850.3882298,35,0.009413895197212696
1678602683.6984563,36,0.009339207783341408
1678603572.3554115,37,0.00928653497248888
1678604458.5651739,38,0.00906272791326046
1678605346.0486207,39,0.009026520885527134
1678606086.0382078,40,0.009050426073372364
1678606553.0656464,41,0.00902404822409153
1678606979.8257384,42,0.00886966846883297
1678607400.0068152,43,0.008787862956523895
1678607820.4928215,44,0.00885875802487135
1678608240.5983882,45,0.008930020965635777
1678608661.9303145,46,0.008642052300274372
1678609083.8325136,47,0.008490919135510921
1678609511.1587465,48,0.008589047938585281
1678609936.2002504,49,0.008434606716036797
1678610357.6317782,50,0.00829677376896143
1678610779.9140372,51,0.00829161424189806
1678611200.8332405,52,0.008103232830762863
1678611621.641366,53,0.00821767933666706
1678612042.5139816,54,0.00821490678936243
1678612463.5563815,55,0.008175892755389214
1678612884.5590672,56,0.00807245448231697
1678613308.0918937,57,0.00785418227314949
1678613733.1480925,58,0.007919259369373322
1678614220.5218492,59,0.007892034947872162
1678614724.837358,60,0.007755023427307606
1678615236.794246,61,0.007813632488250732
1678615754.8210623,62,0.007571065798401833
1678616276.0792344,63,0.007431518752127886
1678616799.757622,64,0.007562692742794752
1678617325.8481545,65,0.007458779960870743
1678617817.2408948,66,0.007331651635468006
1678618247.2868757,67,0.007446936331689358
1678618672.608747,68,0.007403699215501547
1678619097.3990247,69,0.007104452699422836
1678619521.3638177,70,0.007048444356769323
1678619945.0963485,71,0.007116812281310558
1678620369.33464,72,0.007050786167383194
1678620792.587424,73,0.006991046946495771
1678621215.9932368,74,0.006828041281551123
1678621641.9548826,75,0.0069540818221867085
1678622066.5628176,76,0.006838970817625523
1678622489.4937558,77,0.0067190914414823055
1678622912.2978866,78,0.006567848846316338
1678623336.1057796,79,0.006618560757488012
1678623758.1662798,80,0.006620494648814201
1678624180.9414897,81,0.006597233936190605
1678624604.7138166,82,0.006427657324820757
1678625028.2717018,83,0.0063872430473566055
1678625452.4983897,84,0.006501651369035244
1678625882.5561504,85,0.006410858128219843
1678626314.0265708,86,0.006230723112821579
1678626744.351073,87,0.00631370022892952
1678627165.6356661,88,0.006205433048307896
1678627585.0744586,89,0.006268244236707687
1678628003.4501028,90,0.006122115068137646
1678628423.2415903,91,0.006062151398509741
1678628861.2717462,92,0.00610343087464571
1678629302.222669,93,0.006000055931508541
1678629745.9411001,94,0.005918629001826048
1678630188.3141363,95,0.005886591970920563
1678630632.3140879,96,0.005918181501328945
1678631080.3838365,97,0.0057528200559318066
1678631516.3687232,98,0.0057372646406292915
1678631965.8228433,99,0.005766151938587427
